device_id,device_type,timestamp,src_ip,dst_ip,protocol,dst_port,bytes_out,packets_out,duration,direction,label
CCTV_01,CCTV,2024-01-16 17:14:00,192.168.1.10,192.168.1.100,RTSP,554,162286,178,60,outbound,normal
Router_01,Router,2024-01-16 17:14:00,192.168.1.1,8.8.4.4,DNS,53,7634,12,1,outbound,normal
Router_01,Router,2024-01-16 17:15:00,192.168.1.1,8.8.8.8,DNS,53,10349,25,1,outbound,normal
Access_01,AccessController,2024-01-16 17:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1609,5,2,outbound,normal
CCTV_01,CCTV,2024-01-16 17:15:00,192.168.1.10,192.168.1.100,RTSP,554,174804,195,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:16:00,192.168.1.10,192.168.1.100,RTSP,554,185798,189,60,outbound,normal
Router_01,Router,2024-01-16 17:16:00,192.168.1.1,8.8.4.4,DNS,53,5137,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:17:00,192.168.1.10,192.168.1.100,RTSP,554,176537,142,60,outbound,normal
Router_01,Router,2024-01-16 17:17:00,192.168.1.1,8.8.8.8,DNS,53,7509,7,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:18:00,192.168.1.10,192.168.1.100,RTSP,554,166086,191,60,outbound,normal
Router_01,Router,2024-01-16 17:18:00,192.168.1.1,8.8.8.8,DNS,53,8092,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:19:00,192.168.1.10,192.168.1.100,RTSP,554,168969,180,60,outbound,normal
Router_01,Router,2024-01-16 17:19:00,192.168.1.1,8.8.8.8,DNS,53,10988,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:20:00,192.168.1.10,192.168.1.100,RTSP,554,163625,149,60,outbound,normal
Access_01,AccessController,2024-01-16 17:20:00,192.168.1.20,192.168.1.50,HTTPS,443,1822,6,2,outbound,normal
Router_01,Router,2024-01-16 17:20:00,192.168.1.1,8.8.8.8,DNS,53,7613,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:21:00,192.168.1.10,192.168.1.100,RTSP,554,167533,176,60,outbound,normal
Router_01,Router,2024-01-16 17:21:00,192.168.1.1,8.8.4.4,DNS,53,8052,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:22:00,192.168.1.10,192.168.1.100,RTSP,554,156886,165,60,outbound,normal
Router_01,Router,2024-01-16 17:22:00,192.168.1.1,8.8.8.8,DNS,53,9277,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:23:00,192.168.1.10,192.168.1.100,RTSP,554,151210,192,60,outbound,normal
Router_01,Router,2024-01-16 17:23:00,192.168.1.1,8.8.4.4,DNS,53,7129,7,1,outbound,normal
Router_01,Router,2024-01-16 17:24:00,192.168.1.1,8.8.4.4,DNS,53,3417,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:24:00,192.168.1.10,192.168.1.100,RTSP,554,164110,199,60,outbound,normal
Access_01,AccessController,2024-01-16 17:25:00,192.168.1.20,192.168.1.50,HTTPS,443,1921,4,2,outbound,normal
CCTV_01,CCTV,2024-01-16 17:25:00,192.168.1.10,192.168.1.100,RTSP,554,200574,168,60,outbound,normal
Router_01,Router,2024-01-16 17:25:00,192.168.1.1,8.8.8.8,DNS,53,4859,16,1,outbound,normal
Router_01,Router,2024-01-16 17:26:00,192.168.1.1,8.8.4.4,DNS,53,6963,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:26:00,192.168.1.10,192.168.1.100,RTSP,554,149831,128,60,outbound,normal
Router_01,Router,2024-01-16 17:27:00,192.168.1.1,8.8.4.4,DNS,53,6031,1,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:27:00,192.168.1.10,192.168.1.100,RTSP,554,140559,142,60,outbound,normal
Router_01,Router,2024-01-16 17:28:00,192.168.1.1,8.8.4.4,DNS,53,11016,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:28:00,192.168.1.10,192.168.1.100,RTSP,554,197569,172,60,outbound,normal
Router_01,Router,2024-01-16 17:29:00,192.168.1.1,8.8.4.4,DNS,53,7175,7,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:29:00,192.168.1.10,192.168.1.100,RTSP,554,177792,125,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:30:00,192.168.1.10,192.168.1.100,RTSP,554,146040,187,60,outbound,normal
Access_01,AccessController,2024-01-16 17:30:00,192.168.1.20,192.168.1.50,HTTPS,443,2242,9,2,outbound,normal
Router_01,Router,2024-01-16 17:30:00,192.168.1.1,8.8.8.8,DNS,53,9943,15,1,outbound,normal
Router_01,Router,2024-01-16 17:31:00,192.168.1.1,8.8.8.8,DNS,53,6347,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:31:00,192.168.1.10,192.168.1.100,RTSP,554,175735,167,60,outbound,normal
Router_01,Router,2024-01-16 17:32:00,192.168.1.1,8.8.4.4,DNS,53,11356,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:32:00,192.168.1.10,192.168.1.100,RTSP,554,181296,202,60,outbound,normal
Router_01,Router,2024-01-16 17:33:00,192.168.1.1,8.8.4.4,DNS,53,7636,10,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:33:00,192.168.1.10,192.168.1.100,RTSP,554,165579,171,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:34:00,192.168.1.10,192.168.1.100,RTSP,554,173851,217,60,outbound,normal
Router_01,Router,2024-01-16 17:34:00,192.168.1.1,8.8.4.4,DNS,53,4210,14,1,outbound,normal
Access_01,AccessController,2024-01-16 17:35:00,192.168.1.20,192.168.1.50,HTTPS,443,2444,4,2,outbound,normal
CCTV_01,CCTV,2024-01-16 17:35:00,192.168.1.10,192.168.1.100,RTSP,554,128012,183,60,outbound,normal
Router_01,Router,2024-01-16 17:35:00,192.168.1.1,8.8.4.4,DNS,53,8650,20,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:36:00,192.168.1.10,192.168.1.100,RTSP,554,167703,181,60,outbound,normal
Router_01,Router,2024-01-16 17:36:00,192.168.1.1,8.8.4.4,DNS,53,3503,9,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:37:00,192.168.1.10,192.168.1.100,RTSP,554,156852,169,60,outbound,normal
Router_01,Router,2024-01-16 17:37:00,192.168.1.1,8.8.4.4,DNS,53,6838,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:38:00,192.168.1.10,192.168.1.100,RTSP,554,184228,232,60,outbound,normal
Router_01,Router,2024-01-16 17:38:00,192.168.1.1,8.8.8.8,DNS,53,7709,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:39:00,192.168.1.10,192.168.1.100,RTSP,554,186160,153,60,outbound,normal
Router_01,Router,2024-01-16 17:39:00,192.168.1.1,8.8.8.8,DNS,53,8816,10,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:40:00,192.168.1.10,192.168.1.100,RTSP,554,161524,160,60,outbound,normal
Access_01,AccessController,2024-01-16 17:40:00,192.168.1.20,192.168.1.50,HTTPS,443,2001,3,2,outbound,normal
Router_01,Router,2024-01-16 17:40:00,192.168.1.1,8.8.4.4,DNS,53,9868,17,1,outbound,normal
Router_01,Router,2024-01-16 17:41:00,192.168.1.1,8.8.4.4,DNS,53,7360,23,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:41:00,192.168.1.10,192.168.1.100,RTSP,554,134087,163,60,outbound,normal
Router_01,Router,2024-01-16 17:42:00,192.168.1.1,8.8.8.8,DNS,53,11112,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:42:00,192.168.1.10,192.168.1.100,RTSP,554,184656,144,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:43:00,192.168.1.10,192.168.1.100,RTSP,554,190969,179,60,outbound,normal
Router_01,Router,2024-01-16 17:43:00,192.168.1.1,8.8.4.4,DNS,53,1962,22,1,outbound,normal
Router_01,Router,2024-01-16 17:44:00,192.168.1.1,8.8.8.8,DNS,53,9589,25,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:44:00,192.168.1.10,192.168.1.100,RTSP,554,155315,167,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:45:00,192.168.1.10,192.168.1.100,RTSP,554,201966,184,60,outbound,normal
Access_01,AccessController,2024-01-16 17:45:00,192.168.1.20,192.168.1.50,HTTPS,443,1525,3,2,outbound,normal
Router_01,Router,2024-01-16 17:45:00,192.168.1.1,8.8.4.4,DNS,53,10474,22,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:46:00,192.168.1.10,192.168.1.100,RTSP,554,170175,165,60,outbound,normal
Router_01,Router,2024-01-16 17:46:00,192.168.1.1,8.8.8.8,DNS,53,9757,21,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:47:00,192.168.1.10,192.168.1.100,RTSP,554,171532,159,60,outbound,normal
Router_01,Router,2024-01-16 17:47:00,192.168.1.1,8.8.4.4,DNS,53,11988,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:48:00,192.168.1.10,192.168.1.100,RTSP,554,127905,210,60,outbound,normal
Router_01,Router,2024-01-16 17:48:00,192.168.1.1,8.8.4.4,DNS,53,4855,13,1,outbound,normal
Router_01,Router,2024-01-16 17:49:00,192.168.1.1,8.8.4.4,DNS,53,8779,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:49:00,192.168.1.10,192.168.1.100,RTSP,554,173106,177,60,outbound,normal
Router_01,Router,2024-01-16 17:50:00,192.168.1.1,8.8.4.4,DNS,53,5506,6,1,outbound,normal
Access_01,AccessController,2024-01-16 17:50:00,192.168.1.20,192.168.1.50,HTTPS,443,1613,6,2,outbound,normal
CCTV_01,CCTV,2024-01-16 17:50:00,192.168.1.10,192.168.1.100,RTSP,554,168841,155,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:51:00,192.168.1.10,192.168.1.100,RTSP,554,166281,138,60,outbound,normal
Router_01,Router,2024-01-16 17:51:00,192.168.1.1,8.8.4.4,DNS,53,6517,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:52:00,192.168.1.10,192.168.1.100,RTSP,554,215541,145,60,outbound,normal
Router_01,Router,2024-01-16 17:52:00,192.168.1.1,8.8.8.8,DNS,53,11160,19,1,outbound,normal
Router_01,Router,2024-01-16 17:53:00,192.168.1.1,8.8.4.4,DNS,53,10114,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:53:00,192.168.1.10,192.168.1.100,RTSP,554,149360,161,60,outbound,normal
Router_01,Router,2024-01-16 17:54:00,192.168.1.1,8.8.4.4,DNS,53,4515,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:54:00,192.168.1.10,192.168.1.100,RTSP,554,195761,170,60,outbound,normal
Access_01,AccessController,2024-01-16 17:55:00,192.168.1.20,192.168.1.50,HTTPS,443,1464,7,2,outbound,normal
Router_01,Router,2024-01-16 17:55:00,192.168.1.1,8.8.8.8,DNS,53,7482,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:55:00,192.168.1.10,192.168.1.100,RTSP,554,145277,195,60,outbound,normal
Router_01,Router,2024-01-16 17:56:00,192.168.1.1,8.8.8.8,DNS,53,8109,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:56:00,192.168.1.10,192.168.1.100,RTSP,554,184620,180,60,outbound,normal
Router_01,Router,2024-01-16 17:57:00,192.168.1.1,8.8.8.8,DNS,53,9706,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:57:00,192.168.1.10,192.168.1.100,RTSP,554,184314,217,60,outbound,normal
Router_01,Router,2024-01-16 17:58:00,192.168.1.1,8.8.4.4,DNS,53,4192,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 17:58:00,192.168.1.10,192.168.1.100,RTSP,554,213701,156,60,outbound,normal
CCTV_01,CCTV,2024-01-16 17:59:00,192.168.1.10,192.168.1.100,RTSP,554,202477,177,60,outbound,normal
Router_01,Router,2024-01-16 17:59:00,192.168.1.1,8.8.8.8,DNS,53,8087,21,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:00:00,192.168.1.10,192.168.1.100,RTSP,554,179981,136,60,outbound,normal
Router_01,Router,2024-01-16 18:00:00,192.168.1.1,8.8.8.8,DNS,53,6864,17,1,outbound,normal
Access_01,AccessController,2024-01-16 18:00:00,192.168.1.20,192.168.1.50,HTTPS,443,2376,5,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:01:00,192.168.1.10,192.168.1.100,RTSP,554,166592,153,60,outbound,normal
Router_01,Router,2024-01-16 18:01:00,192.168.1.1,8.8.8.8,DNS,53,8580,15,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:02:00,192.168.1.10,192.168.1.100,RTSP,554,186561,191,60,outbound,normal
Router_01,Router,2024-01-16 18:02:00,192.168.1.1,8.8.4.4,DNS,53,9861,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:03:00,192.168.1.10,192.168.1.100,RTSP,554,128510,169,60,outbound,normal
Router_01,Router,2024-01-16 18:03:00,192.168.1.1,8.8.4.4,DNS,53,6849,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:04:00,192.168.1.10,192.168.1.100,RTSP,554,192437,166,60,outbound,normal
Router_01,Router,2024-01-16 18:04:00,192.168.1.1,8.8.8.8,DNS,53,6719,17,1,outbound,normal
Router_01,Router,2024-01-16 18:05:00,192.168.1.1,8.8.4.4,DNS,53,6573,16,1,outbound,normal
Access_01,AccessController,2024-01-16 18:05:00,192.168.1.20,192.168.1.50,HTTPS,443,2000,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:05:00,192.168.1.10,192.168.1.100,RTSP,554,184581,177,60,outbound,normal
Router_01,Router,2024-01-16 18:06:00,192.168.1.1,8.8.8.8,DNS,53,7799,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:06:00,192.168.1.10,192.168.1.100,RTSP,554,176833,164,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:07:00,192.168.1.10,192.168.1.100,RTSP,554,145668,147,60,outbound,normal
Router_01,Router,2024-01-16 18:07:00,192.168.1.1,8.8.8.8,DNS,53,7080,13,1,outbound,normal
Router_01,Router,2024-01-16 18:08:00,192.168.1.1,8.8.4.4,DNS,53,8192,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:08:00,192.168.1.10,192.168.1.100,RTSP,554,184187,170,60,outbound,normal
Router_01,Router,2024-01-16 18:09:00,192.168.1.1,8.8.8.8,DNS,53,7991,23,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:09:00,192.168.1.10,192.168.1.100,RTSP,554,167229,161,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:10:00,192.168.1.10,192.168.1.100,RTSP,554,163896,190,60,outbound,normal
Access_01,AccessController,2024-01-16 18:10:00,192.168.1.20,192.168.1.50,HTTPS,443,2135,7,2,outbound,normal
Router_01,Router,2024-01-16 18:10:00,192.168.1.1,8.8.4.4,DNS,53,6018,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:11:00,192.168.1.10,192.168.1.100,RTSP,554,163295,143,60,outbound,normal
Router_01,Router,2024-01-16 18:11:00,192.168.1.1,8.8.8.8,DNS,53,4852,16,1,outbound,normal
Router_01,Router,2024-01-16 18:12:00,192.168.1.1,8.8.4.4,DNS,53,5769,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:12:00,192.168.1.10,192.168.1.100,RTSP,554,184873,165,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:13:00,192.168.1.10,192.168.1.100,RTSP,554,170627,202,60,outbound,normal
Router_01,Router,2024-01-16 18:13:00,192.168.1.1,8.8.4.4,DNS,53,7255,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:14:00,192.168.1.10,192.168.1.100,RTSP,554,169588,175,60,outbound,normal
Router_01,Router,2024-01-16 18:14:00,192.168.1.1,8.8.8.8,DNS,53,6894,12,1,outbound,normal
Access_01,AccessController,2024-01-16 18:15:00,192.168.1.20,192.168.1.50,HTTPS,443,1648,1,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:15:00,192.168.1.10,192.168.1.100,RTSP,554,146421,165,60,outbound,normal
Router_01,Router,2024-01-16 18:15:00,192.168.1.1,8.8.4.4,DNS,53,10871,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:16:00,192.168.1.10,192.168.1.100,RTSP,554,182190,138,60,outbound,normal
Router_01,Router,2024-01-16 18:16:00,192.168.1.1,8.8.8.8,DNS,53,6877,13,1,outbound,normal
Router_01,Router,2024-01-16 18:17:00,192.168.1.1,8.8.8.8,DNS,53,11290,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:17:00,192.168.1.10,192.168.1.100,RTSP,554,174016,172,60,outbound,normal
Router_01,Router,2024-01-16 18:18:00,192.168.1.1,8.8.4.4,DNS,53,6621,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:18:00,192.168.1.10,192.168.1.100,RTSP,554,170825,190,60,outbound,normal
Router_01,Router,2024-01-16 18:19:00,192.168.1.1,8.8.4.4,DNS,53,6901,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:19:00,192.168.1.10,192.168.1.100,RTSP,554,176688,199,60,outbound,normal
Router_01,Router,2024-01-16 18:20:00,192.168.1.1,8.8.8.8,DNS,53,5440,9,1,outbound,normal
Access_01,AccessController,2024-01-16 18:20:00,192.168.1.20,192.168.1.50,HTTPS,443,2351,5,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:20:00,192.168.1.10,192.168.1.100,RTSP,554,150128,172,60,outbound,normal
Router_01,Router,2024-01-16 18:21:00,192.168.1.1,8.8.4.4,DNS,53,6341,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:21:00,192.168.1.10,192.168.1.100,RTSP,554,171689,148,60,outbound,normal
Router_01,Router,2024-01-16 18:22:00,192.168.1.1,8.8.8.8,DNS,53,7237,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:22:00,192.168.1.10,192.168.1.100,RTSP,554,189125,216,60,outbound,normal
Router_01,Router,2024-01-16 18:23:00,192.168.1.1,8.8.8.8,DNS,53,10540,21,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:23:00,192.168.1.10,192.168.1.100,RTSP,554,169659,180,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:24:00,192.168.1.10,192.168.1.100,RTSP,554,171690,155,60,outbound,normal
Router_01,Router,2024-01-16 18:24:00,192.168.1.1,8.8.8.8,DNS,53,7435,11,1,outbound,normal
Router_01,Router,2024-01-16 18:25:00,192.168.1.1,8.8.8.8,DNS,53,6271,18,1,outbound,normal
Access_01,AccessController,2024-01-16 18:25:00,192.168.1.20,192.168.1.50,HTTPS,443,1439,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:25:00,192.168.1.10,192.168.1.100,RTSP,554,133584,155,60,outbound,normal
Router_01,Router,2024-01-16 18:26:00,192.168.1.1,8.8.4.4,DNS,53,7590,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:26:00,192.168.1.10,192.168.1.100,RTSP,554,142160,204,60,outbound,normal
Router_01,Router,2024-01-16 18:27:00,192.168.1.1,8.8.8.8,DNS,53,6372,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:27:00,192.168.1.10,192.168.1.100,RTSP,554,167697,163,60,outbound,normal
Router_01,Router,2024-01-16 18:28:00,192.168.1.1,8.8.8.8,DNS,53,8640,8,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:28:00,192.168.1.10,192.168.1.100,RTSP,554,187783,147,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:29:00,192.168.1.10,192.168.1.100,RTSP,554,154662,171,60,outbound,normal
Router_01,Router,2024-01-16 18:29:00,192.168.1.1,8.8.8.8,DNS,53,9989,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:30:00,192.168.1.10,192.168.1.100,RTSP,554,190575,180,60,outbound,normal
Router_01,Router,2024-01-16 18:30:00,192.168.1.1,8.8.4.4,DNS,53,7700,8,1,outbound,normal
Access_01,AccessController,2024-01-16 18:30:00,192.168.1.20,192.168.1.50,HTTPS,443,1570,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:31:00,192.168.1.10,192.168.1.100,RTSP,554,174966,171,60,outbound,normal
Router_01,Router,2024-01-16 18:31:00,192.168.1.1,8.8.8.8,DNS,53,7975,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:32:00,192.168.1.10,192.168.1.100,RTSP,554,178004,174,60,outbound,normal
Router_01,Router,2024-01-16 18:32:00,192.168.1.1,8.8.8.8,DNS,53,7899,22,1,outbound,normal
Router_01,Router,2024-01-16 18:33:00,192.168.1.1,8.8.4.4,DNS,53,8355,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:33:00,192.168.1.10,192.168.1.100,RTSP,554,149400,170,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:34:00,192.168.1.10,192.168.1.100,RTSP,554,148526,171,60,outbound,normal
Router_01,Router,2024-01-16 18:34:00,192.168.1.1,8.8.8.8,DNS,53,6577,17,1,outbound,normal
Access_01,AccessController,2024-01-16 18:35:00,192.168.1.20,192.168.1.50,HTTPS,443,1838,4,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:35:00,192.168.1.10,192.168.1.100,RTSP,554,160387,220,60,outbound,normal
Router_01,Router,2024-01-16 18:35:00,192.168.1.1,8.8.4.4,DNS,53,10597,16,1,outbound,normal
Router_01,Router,2024-01-16 18:36:00,192.168.1.1,8.8.8.8,DNS,53,9377,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:36:00,192.168.1.10,192.168.1.100,RTSP,554,169202,141,60,outbound,normal
Router_01,Router,2024-01-16 18:37:00,192.168.1.1,8.8.4.4,DNS,53,10838,5,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:37:00,192.168.1.10,192.168.1.100,RTSP,554,167316,180,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:38:00,192.168.1.10,192.168.1.100,RTSP,554,203467,158,60,outbound,normal
Router_01,Router,2024-01-16 18:38:00,192.168.1.1,8.8.8.8,DNS,53,9334,19,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:39:00,192.168.1.10,192.168.1.100,RTSP,554,138351,186,60,outbound,normal
Router_01,Router,2024-01-16 18:39:00,192.168.1.1,8.8.8.8,DNS,53,5322,10,1,outbound,normal
Access_01,AccessController,2024-01-16 18:40:00,192.168.1.20,192.168.1.50,HTTPS,443,1674,3,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:40:00,192.168.1.10,192.168.1.100,RTSP,554,142388,161,60,outbound,normal
Router_01,Router,2024-01-16 18:40:00,192.168.1.1,8.8.4.4,DNS,53,6298,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:41:00,192.168.1.10,192.168.1.100,RTSP,554,164847,168,60,outbound,normal
Router_01,Router,2024-01-16 18:41:00,192.168.1.1,8.8.8.8,DNS,53,7036,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:42:00,192.168.1.10,192.168.1.100,RTSP,554,183783,156,60,outbound,normal
Router_01,Router,2024-01-16 18:42:00,192.168.1.1,8.8.8.8,DNS,53,9731,20,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:43:00,192.168.1.10,192.168.1.100,RTSP,554,164525,169,60,outbound,normal
Router_01,Router,2024-01-16 18:43:00,192.168.1.1,8.8.8.8,DNS,53,6324,10,1,outbound,normal
Router_01,Router,2024-01-16 18:44:00,192.168.1.1,8.8.4.4,DNS,53,10631,18,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:44:00,192.168.1.10,192.168.1.100,RTSP,554,172991,171,60,outbound,normal
Router_01,Router,2024-01-16 18:45:00,192.168.1.1,8.8.4.4,DNS,53,8165,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:45:00,192.168.1.10,192.168.1.100,RTSP,554,178720,186,60,outbound,normal
Access_01,AccessController,2024-01-16 18:45:00,192.168.1.20,192.168.1.50,HTTPS,443,1885,5,2,outbound,normal
Router_01,Router,2024-01-16 18:46:00,192.168.1.1,8.8.4.4,DNS,53,7940,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:46:00,192.168.1.10,192.168.1.100,RTSP,554,177852,179,60,outbound,normal
Router_01,Router,2024-01-16 18:47:00,192.168.1.1,8.8.8.8,DNS,53,7327,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:47:00,192.168.1.10,192.168.1.100,RTSP,554,138355,171,60,outbound,normal
CCTV_01,CCTV,2024-01-16 18:48:00,192.168.1.10,192.168.1.100,RTSP,554,179590,184,60,outbound,normal
Router_01,Router,2024-01-16 18:48:00,192.168.1.1,8.8.4.4,DNS,53,4978,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:49:00,192.168.1.10,192.168.1.100,RTSP,554,156152,156,60,outbound,normal
Router_01,Router,2024-01-16 18:49:00,192.168.1.1,8.8.8.8,DNS,53,6645,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:50:00,192.168.1.10,192.168.1.100,RTSP,554,158517,180,60,outbound,normal
Access_01,AccessController,2024-01-16 18:50:00,192.168.1.20,192.168.1.50,HTTPS,443,1841,7,2,outbound,normal
Router_01,Router,2024-01-16 18:50:00,192.168.1.1,8.8.8.8,DNS,53,6146,12,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:51:00,192.168.1.10,192.168.1.100,RTSP,554,190677,161,60,outbound,normal
Router_01,Router,2024-01-16 18:51:00,192.168.1.1,8.8.8.8,DNS,53,4971,17,1,outbound,normal
Router_01,Router,2024-01-16 18:52:00,192.168.1.1,8.8.8.8,DNS,53,7834,6,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:52:00,192.168.1.10,192.168.1.100,RTSP,554,188159,172,60,outbound,normal
Router_01,Router,2024-01-16 18:53:00,192.168.1.1,8.8.8.8,DNS,53,6330,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:53:00,192.168.1.10,192.168.1.100,RTSP,554,167514,165,60,outbound,normal
Router_01,Router,2024-01-16 18:54:00,192.168.1.1,8.8.4.4,DNS,53,6913,11,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:54:00,192.168.1.10,192.168.1.100,RTSP,554,184932,176,60,outbound,normal
Router_01,Router,2024-01-16 18:55:00,192.168.1.1,8.8.4.4,DNS,53,7850,16,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:55:00,192.168.1.10,192.168.1.100,RTSP,554,215516,152,60,outbound,normal
Access_01,AccessController,2024-01-16 18:55:00,192.168.1.20,192.168.1.50,HTTPS,443,2254,1,2,outbound,normal
CCTV_01,CCTV,2024-01-16 18:56:00,192.168.1.10,192.168.1.100,RTSP,554,180362,159,60,outbound,normal
Router_01,Router,2024-01-16 18:56:00,192.168.1.1,8.8.8.8,DNS,53,5127,17,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:57:00,192.168.1.10,192.168.1.100,RTSP,554,152614,169,60,outbound,normal
Router_01,Router,2024-01-16 18:57:00,192.168.1.1,8.8.8.8,DNS,53,6399,14,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:58:00,192.168.1.10,192.168.1.100,RTSP,554,172747,228,60,outbound,normal
Router_01,Router,2024-01-16 18:58:00,192.168.1.1,8.8.4.4,DNS,53,7929,12,1,outbound,normal
Router_01,Router,2024-01-16 18:59:00,192.168.1.1,8.8.4.4,DNS,53,5952,13,1,outbound,normal
CCTV_01,CCTV,2024-01-16 18:59:00,192.168.1.10,192.168.1.100,RTSP,554,166317,147,60,outbound,normal
